"12:01 PM","Alien vs. Predator","0.25090909090909086"
"12:01 PM","Mars Attacks!","0.2581818181818182"
"12:01 PM","Blade Runner","0.25636363636363635"
"12:01 PM","Coneheads","0.28363636363636363"
"12:01 PM","The Handmaid's Tale","0.3090909090909091"
"12:01 PM","Invaders from Mars","0.25999999999999995"
"12:01 PM","Somewhere in Time","0.2545454545454545"
"12:01 PM","Toys","0.2618181818181818"
"12:01 PM","Muppets from Space","0.2781818181818182"
"12:01 PM","Communion","0.2627272727272727"
"12:01 PM","Judge Dredd","0.2818181818181818"
"12:01 PM","The Meteor Man","0.28363636363636363"
"12:01 PM","12:01 PM","0.7818181818181819"
"12:01 PM","The One","0.2536363636363636"
"12:01 PM","Mystery Science Theater 3000: The Movie","0.2809090909090909"
"12:01 PM","The Matrix Revolutions","0.2518181818181818"
"12:01 PM","Lost in Space","0.2790909090909091"
"12:01 PM","Poison","0.28545454545454546"
"12:01 PM","The 6th Day","0.2545454545454545"
"12:01 PM","Equilibrium","0.2527272727272727"
"12:01 PM","Jason X","0.2536363636363636"
"12:01 PM","The Dead Zone","0.25727272727272726"
"12:01 PM","Twins","0.2618181818181818"
"12:01 PM","Repo Man","0.2581818181818182"
"12:01 PM","Vanilla Sky","0.2536363636363636"
"12:01 PM","Terminator 2: Judgment Day","0.28545454545454546"
"12:01 PM","Superman II","0.2545454545454545"
"12:01 PM","Kingdom of the Spiders","0.2518181818181818"
"12:01 PM","The Nutty Professor","0.2809090909090909"
"12:01 PM","Lara Croft: Tomb Raider","0.2536363636363636"
"12:01 PM","Alien Nation","0.2618181818181818"
"12:01 PM","Strange Days","0.2818181818181818"
"12:01 PM","Pitch Black","0.2545454545454545"
"12:01 PM","C.H.U.D.","0.2581818181818182"
"12:01 PM","The Thing","0.25636363636363635"
"12:01 PM","Looney Tunes: Back in Action","0.2518181818181818"
"12:01 PM","Face/Off","0.25727272727272726"
"12:01 PM","Raise the Titanic","0.2545454545454545"
"12:01 PM","Gor","0.25181818181818183"
"12:01 PM","Teenage Mutant Ninja Turtles","0.2863636363636364"
"12:01 PM","Mystery Men","0.25545454545454543"
"12:01 PM","Stargate","0.2827272727272727"
